,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
30,nt,ZF014-23,63.2415,-114.374, 2023-06-29 22:57:00,200.0, OC, MDT, MON,2023-07-30 12:46:01
31,nt,ZF009-23,64.2089,-114.145, 2023-06-28 23:45:00,57.2, UC, MDT, FUL,2023-07-30 12:46:01
32,nt,ZF002-23,61.9053,-112.745, 2023-06-19 22:20:00,40.0, OC, MDT, MON,2023-07-30 12:46:01
33,nt,ZF004-23,62.6833,-115.017, 2023-06-28 23:17:00,0.4, UC, MDT, FUL,2023-07-30 12:46:01
34,nt,VQ012-23,65.6756,-129.443, 2023-07-10 00:46:00,276.0, OC, MDT, MON,2023-07-30 12:46:01
35,nt,VQ014-23,66.6111,-128.729, 2023-07-10 00:46:00,2.0, OC, MDT, MON,2023-07-30 12:46:01
36,nt,SS031-23,60.5322,-112.505, 2023-07-15 19:00:00,0.1, OC, MDT, FUL,2023-07-30 12:46:01
37,nt,SS023-23,61.2083,-113.204, 2023-07-12 00:15:00,4.0, OC, MDT, FUL,2023-07-30 12:46:01
38,nt,SS021-23,60.7343,-105.783, 2023-06-30 22:13:00,30.0, OC, MDT, MON,2023-07-30 12:46:01
39,nt,SS012-23,60.5739,-118.027, 2023-06-05 23:30:00,18.2, BH, MDT, MOD,2023-07-30 12:46:01
40,nt,FS022-23,61.0298,-121.346, 2023-07-20 19:30:00,15.0, OC, MDT, MON,2023-07-30 12:46:01
41,nt,FS020-23,60.8764,-120.471, 2023-07-17 21:48:00,3.0, OC, MDT, MON,2023-07-30 12:46:01
42,nt,FS016-23,60.14,-123.015, 2023-07-07 23:47:00,6.0, OC, MDT, FUL,2023-07-30 12:46:01
43,nt,FS013-23,60.5224,-122.895, 2023-07-05 00:43:00,1.0, OC, MDT, FUL,2023-07-30 12:46:01
44,nt,FS009-23,60.1275,-123.822, 2023-06-10 22:08:00,66.0, OC, MDT, MOD,2023-07-30 12:46:01
45,nt,FS008-23,61.15,-121.217, 2023-06-05 22:04:00,1.0, OC, MDT, MOD,2023-07-30 12:46:01
46,nt,FS007-23,60.7851,-121.359, 2023-06-05 19:24:00,333.0, OC, MDT, FUL,2023-07-30 12:46:01
47,bc,2023-VA1735,52.5088,-125.912, 2023-07-15 23:43:00,3360.0, OC, PDT, FUL,2023-07-30 12:46:01
48,ab,HWF-002-2023,58.5221,-115.167, 2023-03-30 20:05:00,0.1, UC, , FUL,2023-07-30 12:46:01
49,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC, MDT, FUL,2023-07-30 12:46:01
50,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,1100.0, UC, PDT, FUL,2023-07-30 12:46:01
51,ab,PWF-035-2023,56.537,-118.874, 2023-05-05 20:30:00,0.3, UC, MDT, FUL,2023-07-30 12:46:01
52,ab,MNZ-001-2023,58.0639,-112.669, 2023-06-03 15:25:00,2595.0, BH, MDT, FUL,2023-07-30 12:46:01
53,ab,PWF-063-2023,57.2651,-118.109, 2023-06-23 03:17:00,0.01, UC, MDT, FUL,2023-07-30 12:46:01
54,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, UC, MDT, FUL,2023-07-30 12:46:01
55,on,COC_FIRE_032,54.6032,-85.1801, 2023-07-05 00:05:00,300.0, OC, GMT, MON,2023-07-30 12:46:01
56,on,COC_FIRE_033,54.5029,-85.3328, 2023-07-04 14:00:00,90.0, OC, GMT, MON,2023-07-30 12:46:01
57,on,COC_FIRE_034,54.6507,-85.6523, 2023-07-05 11:10:00,150.0, OC, GMT, MON,2023-07-30 12:46:01
58,on,COC_FIRE_037,55.064,-86.6969, 2023-07-05 12:30:00,60.0, OC, GMT, MON,2023-07-30 12:46:01
59,on,COC_FIRE_036,55.059,-86.3432, 2023-07-05 12:17:00,15.0, OC, GMT, MON,2023-07-30 12:46:01
60,on,COC_FIRE_020,52.9922,-84.0937, 2023-06-29 20:30:00,2385.0, OC, GMT, MON,2023-07-30 12:46:01
61,pc,2023WB16,60.466,-113.278, 2023-07-01 23:15:51,38.0, UC, MDT, FUL,2023-07-30 12:46:01
62,on,COC_FIRE_039,50.4308,-81.2076, 2023-07-07 22:07:00,700.0, OC, GMT, MON,2023-07-30 12:46:01
63,bc,2023-K71339,50.7667,-122.005, 2023-07-09 01:44:00,0.19, UC, PDT, FUL,2023-07-30 12:46:01
64,ab,PWF-036-2023,56.5305,-118.855, 2023-05-05 20:30:00,13.0, UC, MDT, FUL,2023-07-30 12:46:01
65,on,SLK_FIRE_031,50.9728,-89.1258, 2023-06-11 18:23:00,38033.2, OC, GMT, MON,2023-07-30 12:46:01
66,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6422.17, UC, PDT, FUL,2023-07-30 12:46:01
67,bc,2023-R51336,55.129,-128.723, 2023-07-09 01:42:00,200.0, BH, PDT, FUL,2023-07-30 12:46:01
68,bc,2023-R31585,55.0761,-126.766, 2023-07-12 06:15:00,200.0, BH, PDT, FUL,2023-07-30 12:46:01
69,ab,HWF-130-2023,59.4662,-119.951, 2023-07-13 21:50:00,5377.0, BH, MDT, FUL,2023-07-30 12:46:01
70,yt,2023DA006,62.9679,-139.153, 2023-07-22 21:07:00,0.01, OC, PDT, FUL,2023-07-30 12:46:01
71,yt,2023MA012,63.6439,-135.242, 2023-07-21 00:23:00,1.5, UC, PDT, FUL,2023-07-30 12:46:01
72,sk,23LA-POOLE,55.9131,-104.547, 2023-07-22 14:45:47,0.2, OC, CST, MOD,2023-07-30 12:46:01
73,nt,ZF021-23,63.3433,-114.961, 2023-06-28 23:15:00,250.0, OC, MDT, MON,2023-07-30 12:46:01
74,nt,VQ019-23,65.9605,-127.379, 2023-07-17 16:08:00,3.0, OC, MDT, MON,2023-07-30 12:46:01
75,nt,FS014-23,60.4825,-120.694, 2023-07-05 17:22:00,37.47, OC, MDT, MON,2023-07-30 12:46:01
76,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:47:00,5.0, UC, MDT, FUL,2023-07-30 12:46:01
77,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,40060.0, UC, MDT, FUL,2023-07-30 12:46:01
78,ab,MWF-038-2023,57.4602,-113.39, 2023-06-29 20:01:00,569.0, BH, MDT, FUL,2023-07-30 12:46:01
79,ab,HWF-075-2023,58.6745,-114.327, 2023-06-25 01:05:00,13.0, UC, MDT, FUL,2023-07-30 12:46:01
80,ab,HWF-078-2023,57.436,-115.137, 2023-06-24 22:40:00,25.2, UC, MDT, FUL,2023-07-30 12:46:01
81,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, UC, MDT, FUL,2023-07-30 12:46:01
82,qc,508,54.6819,-74.8561, 2023-06-21 21:30:00,10453.2, OC, EDT, MON,2023-07-30 12:46:01
83,pc,2023WB20,58.3486,-113.675, 2023-07-03 23:11:49,60.0, OC, MDT, MON,2023-07-30 12:46:01
84,on,COC_FIRE_028,55.0241,-89.1329, 2023-07-03 22:32:00,18.0, OC, GMT, MON,2023-07-30 12:46:01
85,bc,2023-G91021,59.7755,-125.343, 2023-07-01 00:43:00,12.0, BH, PDT, MON,2023-07-30 12:46:01
86,bc,2023-G91675,59.0643,-120.666, 2023-07-14 02:18:00,162.0, OC, PDT, MON,2023-07-30 12:46:01
87,bc,2023-R51702,56.2297,-128.494, 2023-07-15 01:12:00,5.0, OC, PDT, FUL,2023-07-30 12:46:01
88,ab,GWF-049-2023,55.0754,-117.008, 2023-07-11 02:45:00,50.3, UC, MDT, FUL,2023-07-30 12:46:01
89,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,37742.0, UC, GMT, FUL,2023-07-30 12:46:01
90,qc,548,56.8606,-66.1436, 2023-07-02 17:30:00,1063.8, OC, EDT, MON,2023-07-30 12:46:01
91,qc,593,51.4725,-77.3678, 2023-07-06 18:46:00,10168.4, BH, EDT, MOD,2023-07-30 12:46:01
92,bc,2023-G81010,58.1896,-120.441, 2023-06-30 18:17:00,19166.0, OC, PDT, MON,2023-07-30 12:46:01
93,bc,2023-G91661,59.4063,-120.38, 2023-07-13 21:41:00,13.0, OC, PDT, MON,2023-07-30 12:46:01
94,bc,2023-K21384,52.1458,-119.962, 2023-07-09 18:55:00,13471.0, OC, PDT, MOD,2023-07-30 12:46:01
95,bc,2023-R41400,56.0214,-127.958, 2023-07-09 21:26:00,0.01, BH, PDT, FUL,2023-07-30 12:46:01
96,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,21385.1, UC, PDT, MON,2023-07-30 12:46:01
97,bc,2023-G90981,59.1395,-127.65, 2023-06-29 01:18:00,12306.0, OC, PDT, MON,2023-07-30 12:46:01
98,bc,2023-C51753,51.4085,-124.427, 2023-07-16 05:40:00,2.0, OC, PDT, FUL,2023-07-30 12:46:01
99,bc,2023-R41582,55.3063,-127.703, 2023-07-12 05:54:00,32.0, UC, PDT, FUL,2023-07-30 12:46:01
100,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,230.0, BH, PDT, FUL,2023-07-30 12:46:01
101,bc,2023-G11278,53.6702,-120.971, 2023-07-08 17:57:00,6.2, UC, PDT, FUL,2023-07-30 12:46:01
102,bc,2023-R11816,53.6649,-125.208, 2023-07-17 23:12:00,1.5, OC, PDT, FUL,2023-07-30 12:46:01
103,qc,604,51.7181,-77.0631, 2023-07-05 16:33:00,2531.6, OC, EDT, MON,2023-07-30 12:46:01
104,bc,2023-G51411,55.3288,-125.351, 2023-07-09 23:02:00,466.92, BH, PDT, FUL,2023-07-30 12:46:01
105,bc,2023-G71435,55.3625,-122.14, 2023-07-10 01:00:00,7.0, BH, PDT, FUL,2023-07-30 12:46:01
106,bc,2023-R11963,54.2045,-125.687, 2023-07-21 02:24:00,2.0, UC, PDT, FUL,2023-07-30 12:46:01
107,nt,ZF023-23,63.9458,-112.575, 2023-07-03 21:20:00,200.0, OC, MDT, MON,2023-07-30 12:46:01
108,nt,ZF005-23,62.7333,-114.317, 2023-06-28 23:56:00,1.0, UC, MDT, FUL,2023-07-30 12:46:01
109,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,8.0, OC, MDT, FUL,2023-07-30 12:46:01
110,nt,SS015-23,60.9826,-107.099, 2023-05-31 21:29:00,2.0, OC, MDT, MON,2023-07-30 12:46:01
111,ab,GWF-039-2023,54.533,-119.276, 2023-06-07 21:43:00,93.9, UC, MDT, FUL,2023-07-30 12:46:01
112,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,54988.4, UC, MDT, FUL,2023-07-30 12:46:01
113,bc,2023-G41644,53.6044,-125.293, 2023-07-13 05:44:00,604.13, OC, PDT, MON,2023-07-30 12:46:01
114,bc,2023-R31512,55.0104,-127.448, 2023-07-11 00:33:00,48.0, OC, PDT, MOD,2023-07-30 12:46:01
115,bc,2023-G12080,53.6869,-121.642, 2023-07-22 02:57:00,0.01, OC, PDT, FUL,2023-07-30 12:46:01
116,bc,2023-G92143,59.1076,-123.319, 2023-07-23 01:15:00,0.01, OC, PDT, FUL,2023-07-30 12:46:01
117,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, BH, MDT, FUL,2023-07-30 12:46:01
118,qc,541,56.9339,-67.5817, 2023-07-03 00:25:00,389.8, OC, EDT, MON,2023-07-30 12:46:01
119,nt,ZF034-23,62.5944,-112.869, 2023-07-22 18:00:00,1.0, OC, MDT, MON,2023-07-30 12:46:01
120,ab,LWF-084-2023,54.6224,-111.829, 2023-05-04 03:35:00,153.0, UC, MDT, FUL,2023-07-30 12:46:01
121,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT, FUL,2023-07-30 12:46:01
122,ab,PWF-050-2023,57.523,-119.03, 2023-06-04 21:35:00,0.35, UC, MDT, FUL,2023-07-30 12:46:01
123,ab,MWF-023-2023,57.9763,-113.215, 2023-05-28 17:15:00,54639.0, BH, MDT, FUL,2023-07-30 12:46:01
124,on,SLK_FIRE_051,52.4803,-89.2566, 2023-06-23 17:44:00,69.0, OC, GMT, MON,2023-07-30 12:46:01
125,bc,2023-G91932,58.595,-120.004, 2023-07-20 20:47:00,0.0, OC, PDT, MON,2023-07-30 12:46:01
126,bc,2023-G12002,54.616,-121.816, 2023-07-21 17:45:00,167.0, OC, PDT, FUL,2023-07-30 12:46:01
127,bc,2023-G12078,54.7915,-122.695, 2023-07-22 03:43:00,3.08, OC, PDT, FUL,2023-07-30 12:46:01
128,nt,ZF006-23,62.7167,-114.2, 2023-06-29 00:51:00,1.0, UC, MDT, FUL,2023-07-30 12:46:01
129,nt,ZF003-23,62.6488,-114.239, 2023-06-28 20:50:00,1.0, UC, MDT, FUL,2023-07-30 12:46:01
130,ab,HWF-079-2023,59.8601,-115.804, 2023-06-25 22:04:00,12567.0, BH, MDT, FUL,2023-07-30 12:46:01
131,ab,HWF-104-2023,59.955,-116.247, 2023-07-03 22:19:00,4306.0, BH, MDT, FUL,2023-07-30 12:46:01
132,bc,2023-R41659,55.7303,-127.27, 2023-07-13 21:17:00,120.0, OC, PDT, FUL,2023-07-30 12:46:01
133,bc,2023-VA1456,52.2844,-125.729, 2023-07-10 02:12:00,4616.4, OC, PDT, FUL,2023-07-30 12:46:01
134,bc,2023-G41165,52.9437,-125.759, 2023-07-07 01:32:00,1014.1, OC, PDT, MON,2023-07-30 12:46:01
135,bc,2023-C11892,52.9119,-125.436, 2023-07-19 21:27:00,341.9, OC, PDT, FUL,2023-07-30 12:46:01
136,nl,614,56.9991,-62.0414, 2023-07-05 00:00:00,4852.0, BH, NDT, FUL,2023-07-30 12:46:01
137,qc,636,52.4708,-77.7369, ,0.0, OC, EDT, MON,2023-07-30 12:46:01
138,nt,VQ013-23,66.6867,-127.309, 2023-07-11 01:47:00,31.0, OC, MDT, MON,2023-07-30 12:46:01
139,on,SLK_FIRE_054,53.1768,-91.1363, 2023-06-25 15:16:00,1500.0, OC, GMT, MON,2023-07-30 12:46:01
140,bc,2023-G90810,57.6618,-123.44, 2023-06-17 04:47:00,500.0, BH, PDT, MON,2023-07-30 12:46:01
141,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2478.0, UC, MDT, FUL,2023-07-30 12:46:01
142,bc,2023-K41928,51.4637,-118.853, 2023-07-20 19:15:00,0.2, UC, PDT, FUL,2023-07-30 12:46:01
143,qc,281,49.0622,-79.3578, 2023-06-01 21:58:00,11478.2, UC, EDT, FUL,2023-07-30 12:46:01
144,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,19672.0, UC, MDT, FUL,2023-07-30 12:46:01
145,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,6284.0, UC, MDT, FUL,2023-07-30 12:46:01
146,qc,624,52.9581,-76.7292, 2023-07-05 18:13:00,17607.8, OC, EDT, MON,2023-07-30 12:46:01
147,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, UC, MDT, FUL,2023-07-30 12:46:01
148,nt,FS021-23,60.7423,-120.591, 2023-07-18 22:29:00,1.0, OC, MDT, MON,2023-07-30 12:46:01
149,ab,HWF-066-2023,57.4107,-115.221, 2023-06-11 21:02:00,11.2, UC, MDT, FUL,2023-07-30 12:46:01
150,qc,612,51.9933,-66.9811, 2023-07-06 17:31:00,50.6, OC, EDT, MON,2023-07-30 12:46:01
151,qc,550,56.8936,-67.0472, 2023-07-03 02:54:00,19887.6, OC, EDT, MON,2023-07-30 12:46:01
152,ab,PWF-079-2023,57.7076,-118.326, 2023-06-29 23:15:00,3.0, UC, MDT, FUL,2023-07-30 12:46:01
153,bc,2023-C31684,52.5704,-120.494, 2023-07-14 17:25:00,4.4, OC, PDT, FUL,2023-07-30 12:46:01
154,bc,2023-R21178,54.3053,-126.761, 2023-07-07 06:17:00,895.0, OC, PDT, FUL,2023-07-30 12:46:01
155,bc,2023-R21234,54.0151,-126.384, 2023-07-08 02:37:00,6758.0, OC, PDT, FUL,2023-07-30 12:46:01
156,bc,2023-R11244,54.2352,-125.643, 2023-07-08 04:05:00,8332.0, OC, PDT, FUL,2023-07-30 12:46:01
157,bc,2023-G81530,57.436,-120.211, 2023-07-11 04:41:00,354.0, OC, PDT, MON,2023-07-30 12:46:01
158,bc,2023-G11360,53.5169,-122.572, 2023-07-09 03:19:00,2.5, UC, PDT, FUL,2023-07-30 12:46:01
159,on,COC_FIRE_041,50.6476,-80.06, 2023-07-19 18:19:00,11.0, OC, GMT, MON,2023-07-30 12:46:01
160,bc,2023-G41502,53.5682,-125.245, 2023-07-10 22:21:00,31.68, OC, PDT, MON,2023-07-30 12:46:01
161,bc,2023-G41466,53.659,-123.784, 2023-07-10 04:28:00,69.64, OC, PDT, MON,2023-07-30 12:46:01
162,bc,2023-G41493,53.2252,-124.906, 2023-07-10 20:45:00,4808.47, OC, PDT, MOD,2023-07-30 12:46:01
163,qc,558,55.0558,-69.4483, 2023-07-02 19:50:00,23152.5, OC, EDT, MON,2023-07-30 12:46:01
164,qc,470,51.1608,-66.1956, 2023-06-11 19:29:00,29918.3, OC, EDT, MOD,2023-07-30 12:46:01
165,ab,MWF-050-2023,57.1187,-112.979, 2023-07-06 20:00:00,60.8, UC, MDT, FUL,2023-07-30 12:46:01
166,qc,245,48.4708,-76.8569, 2023-06-01 18:45:00,10202.7, UC, EDT, FUL,2023-07-30 12:46:01
167,bc,2023-R12029,54.2652,-125.997, 2023-07-21 23:05:00,0.3, UC, PDT, FUL,2023-07-30 12:46:01
168,on,RED_FIRE_029,50.6102,-92.5964, 2023-06-10 20:11:00,5013.0, BH, GMT, FUL,2023-07-30 12:46:01
169,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,114910.0, OC, MDT, MOD,2023-07-30 12:46:01
170,ab,LWF-148-2023,55.9353,-111.105, 2023-06-07 22:19:00,2317.0, UC, MDT, FUL,2023-07-30 12:46:01
171,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,28454.0, BH, MDT, FUL,2023-07-30 12:46:01
172,bc,2023-G51578,55.7788,-125.685, 2023-07-12 02:24:00,373.52, OC, PDT, MOD,2023-07-30 12:46:01
173,nt,VQ018-23,66.9196,-129.473, 2023-07-14 15:07:00,6510.0, OC, MDT, MON,2023-07-30 12:46:01
174,nt,ZF038-23,64.5512,-119.934, 2023-07-22 19:08:00,5530.6, OC, MDT, MON,2023-07-30 12:46:01
175,nt,ZF018-23,63.0667,-112.033, 2023-07-01 23:24:00,26689.0, OC, MDT, MON,2023-07-30 12:46:01
176,nt,ZF013-23,64.24,-113.592, 2023-07-01 22:02:00,31700.0, OC, MDT, MON,2023-07-30 12:46:01
177,nt,VQ021-23,65.6601,-126.841, 2023-07-23 17:21:00,1.0, OC, MDT, MON,2023-07-30 12:46:01
178,nt,VQ020-23,67.3247,-130.093, 2023-07-17 18:46:00,6939.0, OC, MDT, MON,2023-07-30 12:46:01
179,nt,VQ017-23,66.3716,-119.391, 2023-07-13 23:39:00,1200.0, OC, MDT, MON,2023-07-30 12:46:01
180,nt,VQ016-23,65.1709,-120.116, 2023-07-12 01:10:00,527.0, OC, MDT, MON,2023-07-30 12:46:01
181,nt,VQ015-23,64.1672,-124.068, 2023-07-09 01:00:00,2017.0, OC, MDT, MON,2023-07-30 12:46:01
182,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,540.0, OC, MDT, MON,2023-07-30 12:46:01
183,nt,EV013-23,68.6177,-129.824, 2023-07-23 16:33:00,10.0, OC, MDT, MON,2023-07-30 12:46:01
184,bc,2023-G91739,59.4203,-123.656, 2023-07-16 01:17:00,1.0, OC, PDT, MON,2023-07-30 12:46:01
185,bc,2023-G91741,59.4346,-123.67, 2023-07-16 01:20:00,0.5, OC, PDT, MON,2023-07-30 12:46:01
186,on,NIP_FIRE_062,51.2466,-86.8989, 2023-07-23 19:57:00,0.6, OC, GMT, MON,2023-07-30 12:46:01
187,on,RED_FIRE_028,50.7161,-92.2131, 2023-06-10 19:56:00,19177.1, BH, GMT, FUL,2023-07-30 12:46:01
188,ab,PWF-103-2023,57.026,-118.363, 2023-07-17 01:41:00,100.0, UC, MDT, FUL,2023-07-30 12:46:01
189,nt,ZF042-23,66.0764,-115.512, 2023-07-23 03:39:00,154.0, OC, MDT, MON,2023-07-30 12:46:01
190,nt,ZF041-23,64.7693,-119.529, 2023-07-23 21:50:00,14409.0, OC, MDT, MON,2023-07-30 12:46:01
191,nt,ZF040-23,65.669,-115.622, 2023-07-22 21:16:00,1031.0, OC, MDT, MON,2023-07-30 12:46:01
192,nt,ZF037-23,62.7542,-112.209, 2023-07-22 21:49:00,81.0, OC, MDT, MON,2023-07-30 12:46:01
193,yt,2023RR008,61.9023,-131.5, 2023-07-23 22:44:00,10.0, OC, PDT, FUL,2023-07-30 12:46:01
194,nt,ZF039-23,65.4942,-114.706, 2023-07-22 20:03:00,160.0, OC, MDT, MON,2023-07-30 12:46:01
195,nt,ZF036-23,62.6353,-112.487, 2023-07-22 21:54:00,10.0, OC, MDT, MON,2023-07-30 12:46:01
196,on,SLK_FIRE_033,50.5579,-90.1077, 2023-06-11 23:07:00,60394.5, OC, GMT, FUL,2023-07-30 12:46:01
197,on,NIP_FIRE_039,51.9495,-87.5303, 2023-07-06 19:13:00,80.0, OC, GMT, MON,2023-07-30 12:46:01
198,on,NIP_FIRE_037,52.3902,-87.4915, 2023-07-06 18:20:00,300.0, OC, GMT, MON,2023-07-30 12:46:01
199,ab,HWF-116-2023,58.5581,-116.662, 2023-07-06 19:21:00,48.3, UC, MDT, FUL,2023-07-30 12:46:01
200,bc,2023-R11378,54.342,-125.293, 2023-07-09 16:48:00,1400.0, OC, PDT, FUL,2023-07-30 12:46:01
201,ab,PWF-104-2023,57.2361,-116.51, 2023-07-17 02:20:00,2.4, UC, MDT, FUL,2023-07-30 12:46:01
202,ab,HWF-109-2023,59.4532,-114.159, 2023-07-05 01:35:00,20663.5, BH, MDT, FUL,2023-07-30 12:46:01
203,bc,2023-V51696,51.1679,-125.017, 2023-07-14 22:49:00,42.0, OC, PDT, MON,2023-07-30 12:46:01
204,bc,2023-G81742,56.9844,-121.39, 2023-07-16 01:34:00,1.2, UC, PDT, FUL,2023-07-30 12:46:01
205,bc,2023-G50856,55.8798,-126.401, 2023-06-24 03:36:00,4613.14, OC, PDT, FUL,2023-07-30 12:46:01
206,nt,SS018-23,60.3872,-116.272, 2023-07-01 22:35:00,7.0, UC, MDT, MON,2023-07-30 12:46:01
207,nt,SS016-23,61.4193,-110.4, 2023-06-29 15:10:00,3.0, OC, MDT, MON,2023-07-30 12:46:01
208,ab,PWF-108-2023,56.4483,-118.495, 2023-07-18 20:21:00,0.8, UC, MDT, FUL,2023-07-30 12:46:01
209,nt,ZF046-23,63.9224,-113.854, 2023-07-24 00:00:00,50.0, OC, MDT, MON,2023-07-30 12:46:01
210,nt,ZF045-23,62.7653,-102.021, 2023-07-22 19:15:00,416.0, OC, MDT, MON,2023-07-30 12:46:01
211,nt,ZF044-23,62.65,-107.3, 2023-06-30 16:32:00,103.0, OC, MDT, MON,2023-07-30 12:46:01
212,nt,ZF043-23,63.0947,-108.995, 2023-07-03 22:00:00,20.0, OC, MDT, MON,2023-07-30 12:46:01
213,bc,2023-G70644,55.3792,-120.083, 2023-06-06 20:15:00,4427.0, UC, PDT, FUL,2023-07-30 12:46:01
214,on,NIP_FIRE_024,52.2812,-86.2882, 2023-06-23 23:32:00,1238.7, OC, GMT, MON,2023-07-30 12:46:01
215,ab,LWF-163-2023,54.7463,-110.116, 2023-06-30 22:24:00,137.0, UC, MDT, FUL,2023-07-30 12:46:01
216,bc,2023-G41422,53.9829,-124.826, 2023-07-10 00:16:00,736.6, BH, PDT, FUL,2023-07-30 12:46:01
