,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,timestamp
26,bc,2023-G70412,56.0865,-121.967, 2023-05-20 04:07:00,4.0, UC, PDT,2023-06-04 14:38:51
27,bc,2023-G30423,52.9898,-119.422, 2023-05-20 20:46:00,0.5, UC, PDT,2023-06-04 14:38:51
28,bc,2023-G80175,56.5319,-121.925, 2023-05-03 04:05:00,385.0, UC, PDT,2023-06-04 14:38:51
29,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6171.0, UC, PDT,2023-06-04 14:38:51
30,ab,EWF-038-2023,53.6919,-116.081, 2023-05-06 02:38:00,1.2, UC, MDT,2023-06-04 14:38:51
31,bc,2023-G90266,59.4932,-126.32, 2023-05-11 02:40:00,14.5, UC, PDT,2023-06-04 14:38:51
32,ab,GWF-019-2023,54.7357,-119.033, 2023-05-05 20:57:00,19435.0, BH, MDT,2023-06-04 14:38:51
33,ab,SWF-087-2023,55.2281,-114.275, 2023-05-17 02:29:00,1036.0, BH, MDT,2023-06-04 14:38:51
34,bc,2023-C40384,51.6366,-121.926, 2023-05-19 06:05:00,536.0, UC, PDT,2023-06-04 14:38:51
35,ab,GWF-020-2023,55.075,-117.88, 2023-05-05 20:53:00,30.0, BH, MDT,2023-06-04 14:38:51
36,ab,PWF-036-2023,56.5305,-118.855, 2023-05-05 20:30:00,13.0, UC, MDT,2023-06-04 14:38:51
37,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,1100.0, UC, PDT,2023-06-04 14:38:51
38,bc,2023-G40324,53.9544,-124.519, 2023-05-15 21:42:00,142.0, UC, PDT,2023-06-04 14:38:51
39,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, BH,,2023-06-04 14:38:51
40,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:47:00,5.0, UC, MDT,2023-06-04 14:38:51
41,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, BH, MDT,2023-06-04 14:38:51
42,ab,LWF-023-2023,55.9246,-110.691, 2023-04-18 18:45:00,0.01, UC,,2023-06-04 14:38:51
43,bc,2023-G60452,55.724,-123.609, 2023-05-21 01:52:00,4.5, UC, PDT,2023-06-04 14:38:51
44,sk,23SR-KAY,59.6572,-109.611, 2023-05-19 18:13:18,3537.0, OC, CST,2023-06-04 14:38:51
45,bc,2023-K40416,50.3042,-118.461, 2023-05-20 17:45:00,0.01, UC, PDT,2023-06-04 14:38:51
46,bc,2023-G80291,56.5112,-121.222, 2023-05-13 23:03:00,29222.0, BH, PDT,2023-06-04 14:38:51
47,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, OC, MDT,2023-06-04 14:38:51
48,bc,2023-R10501,53.9455,-126.076, 2023-05-25 22:52:00,13.5, UC, PDT,2023-06-04 14:38:51
49,bc,2023-G90358,59.1388,-120.334, 2023-05-18 00:50:00,8000.0, OC, PDT,2023-06-04 14:38:51
50,bc,2023-G90288,59.9636,-120.987, 2023-05-13 20:30:00,70000.0, OC, PDT,2023-06-04 14:38:51
51,ab,LSZ-001-2023,55.272,-110.026, 2023-05-24 13:00:00,4900.0, OC, MDT,2023-06-04 14:38:51
52,on,COC_FIRE_001,51.5566,-85.3216, 2023-05-28 20:52:00,45.0, OC, GMT,2023-06-04 14:38:51
53,ab,SWF-081-2023,56.9909,-113.459, 2023-05-14 18:37:00,20082.8, OC, MDT,2023-06-04 14:38:51
54,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,73.0, OC, PDT,2023-06-04 14:38:51
55,bc,2023-C30440,52.6309,-121.04, 2023-05-21 00:44:00,16.0, OC, PDT,2023-06-04 14:38:51
56,bc,2023-C30446,52.8373,-120.466, 2023-05-21 01:42:00,120.0, OC, PDT,2023-06-04 14:38:51
57,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT,2023-06-04 14:38:51
58,sk,23SR-RIACH,59.7405,-109.309, 2023-05-19 17:58:10,20000.0, OC, CST,2023-06-04 14:38:51
59,ak,Bison RX,63.8954,-145.312, 2023-05-09 00:00:00,371.46, Prescribed,,2023-06-04 14:38:51
60,ak,YTA Husky Rx,64.776,-147.062, 2023-04-21 00:00:00,161.87, Pre,,2023-06-04 14:38:51
61,nb,61902,45.6278,-65.9153, 2023-05-29 02:27:39,40.0, BH, ADT,2023-06-04 14:38:51
62,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,87108.0, OC, MDT,2023-06-04 14:38:51
63,ab,PWF-035-2023,56.537,-118.874, 2023-05-05 20:30:00,0.3, UC, MDT,2023-06-04 14:38:51
64,bc,2023-G10411,53.5568,-121.767, 2023-05-20 02:04:00,55.0, UC, PDT,2023-06-04 14:38:51
65,ab,SWF-086-2023,55.1798,-114.116, 2023-05-17 02:17:00,4742.0, BH, MDT,2023-06-04 14:38:51
66,ab,PWF-049-2023,57.0816,-118.129, 2023-05-29 20:20:00,2.77, BH, MDT,2023-06-04 14:38:51
67,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,540.0, OC, MDT,2023-06-04 14:38:51
68,nt,FS004-23,63.2583,-125.12, 2023-05-17 14:30:00,10335.0, OC, MDT,2023-06-04 14:38:51
69,nt,FS003-23,62.554,-124.644, 2023-05-17 14:30:00,12453.0, OC, MDT,2023-06-04 14:38:51
70,nb,61982,46.4134,-67.4673, 2023-05-30 07:06:34,0.1, BH, ADT,2023-06-04 14:38:51
71,nb,61886,46.1258,-65.9912, 2023-05-28 22:27:53,32.0, BH, ADT,2023-06-04 14:38:51
72,mb,NO007,54.5228,-97.7611, 2023-05-15 05:00:00,3436.1, UC, CDT,2023-06-04 14:38:51
73,mb,EA027,51.5419,-98.6289, 2023-05-29 05:00:00,19.2, UC, CDT,2023-06-04 14:38:51
74,nt,FS002-23,61.8247,-123.87, 2023-05-19 21:49:00,14550.0, OC, MDT,2023-06-04 14:38:51
75,pc,2023NA1,61.8325,-123.936, 2023-05-16 19:52:18,57130.0, OC, MDT,2023-06-04 14:38:51
76,bc,2023-N20466,50.6875,-115.826, 2023-05-21 19:28:00,40.0, UC, PDT,2023-06-04 14:38:51
77,sk,23LA-MCCRAE,56.0684,-105.852, 2023-05-11 17:13:38,71000.0, OC, CST,2023-06-04 14:38:51
78,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,122289.0, OC, MDT,2023-06-04 14:38:51
79,ab,EWF-050-2023,53.4066,-115.484, 2023-05-27 23:40:00,1.1, UC, MDT,2023-06-04 14:38:51
80,qc,173,48.1686,-70.8722, 2023-05-28 18:15:00,31.4, UC, EDT,2023-06-04 14:38:51
81,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,17215.0, OC, PDT,2023-06-04 14:38:51
82,bc,2023-K20469,52.1381,-119.569, 2023-05-21 21:12:00,57.0, BH, PDT,2023-06-04 14:38:51
83,pc,2023KO1,50.6743,-115.838, 2023-05-18 18:55:12,288.0, UC, MDT,2023-06-04 14:38:51
84,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,76410.0, OC, CST,2023-06-04 14:38:51
85,pc,2023WB13,58.841,-113.196, 2023-05-31 01:25:47,0.2, OC, MDT,2023-06-04 14:38:51
86,bc,2023-G70472,54.8899,-120.98, 2023-05-21 22:07:00,4.0, UC, PDT,2023-06-04 14:38:51
87,ak,YTA Moose Ck Rx,64.6993,-146.981, 2023-04-21 00:00:00,270.33, Pre,,2023-06-04 14:38:51
88,ab,PWF-034-2023,56.5452,-119.479, 2023-05-05 19:33:00,587.0, BH, MDT,2023-06-04 14:38:51
89,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,5356.0, OC, MDT,2023-06-04 14:38:51
90,conus,2023 Klamath NF May Lightnings,41.7067,-122.645, ,0.0, 0% contained,,2023-06-04 14:38:51
91,nt,FS001-23,60.0514,-120.976, 2023-05-13 21:30:00,67920.0, OC, MDT,2023-06-04 14:38:51
92,ab,HWF-055-2023,58.0172,-116.506, 2023-05-31 16:15:00,0.01, BH, MDT,2023-06-04 14:38:51
93,ab,SWF-085-2023,55.2233,-114.243, 2023-05-17 02:11:00,39.4, UC, MDT,2023-06-04 14:38:51
94,ab,EWF-031-2023,53.1452,-115.687, 2023-05-04 19:21:00,130762.0, OC, MDT,2023-06-04 14:38:51
95,sk,23WY-MEYAK,54.8219,-105.766, 2023-05-07 14:47:25,1570.0, OC, CST,2023-06-04 14:38:51
96,on,SLK_FIRE_010,52.2171,-90.7581, 2023-05-31 00:59:00,15.0, OC, GMT,2023-06-04 14:38:51
97,sk,23BN-SHAD,56.4411,-107.966, 2023-05-29 12:10:42,700.0, OC, CST,2023-06-04 14:38:51
98,mb,EA025,51.9797,-96.8139, 2023-05-28 05:00:00,22.0, UC, CDT,2023-06-04 14:38:51
99,ak,Oklahoma Rx,64.0,-146.2, 2023-05-03 00:00:00,10246.2, Pre,,2023-06-04 14:38:51
100,ab,RWF-031-2023,52.3535,-115.896, 2023-05-04 22:00:00,80.0, UC, MDT,2023-06-04 14:38:51
101,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6129.85, UC, MDT,2023-06-04 14:38:51
102,sk,23LX-SHAW,55.5584,-108.38, 2023-05-04 17:17:17,180413.0, OC, CST,2023-06-04 14:38:51
103,on,SLK_FIRE_007,51.7644,-91.8501, 2023-05-26 21:52:00,9285.1, OC, GMT,2023-06-04 14:38:51
104,sk,23BN-BNIR02,56.4627,-108.664, 2023-05-29 13:16:41,55.0, UC, CST,2023-06-04 14:38:51
105,qc,219,53.1667,-75.2675, 2023-05-27 19:45:00,240.5, OC, EDT,2023-06-04 14:38:51
106,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4130.0, BH, MDT,2023-06-04 14:38:51
107,ab,LCU-003-2023,54.8075,-113.08, 2023-05-03 22:55:00,2553.1, UC, MDT,2023-06-04 14:38:51
108,qc,237,48.6086,-76.6356, 2023-06-01 20:06:00,70.0, OC, EDT,2023-06-04 14:38:51
109,ab,GWF-017-2023,55.0666,-117.391, 2023-05-05 18:04:00,5478.53, UC, MDT,2023-06-04 14:38:51
110,ab,GWF-023-2023,55.1575,-117.331, 2023-05-06 21:14:00,3888.9, UC, MDT,2023-06-04 14:38:51
111,on,WAW_FIRE_003,48.5366,-85.1704, 2023-05-27 18:36:00,6810.6, OC, GMT,2023-06-04 14:38:51
112,qc,165,49.0486,-75.8294, 2023-05-27 22:45:00,79.1, UC, EDT,2023-06-04 14:38:51
113,on,COC_FIRE_005,48.847,-79.5585, 2023-06-01 21:44:00,5.0, OC, GMT,2023-06-04 14:38:51
114,ab,WWF-023-2023,54.3939,-116.341, 2023-05-05 20:03:00,66503.0, OC, MDT,2023-06-04 14:38:51
115,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,52757.0, OC, MDT,2023-06-04 14:38:51
116,qc,234,49.4231,-77.1989, 2023-06-01 19:40:00,0.0, BH, EDT,2023-06-04 14:38:51
117,qc,297,48.1811,-76.9086, 2023-06-01 22:55:00,40.0, OC, EDT,2023-06-04 14:38:51
118,qc,235,49.3875,-77.0656, 2023-06-01 19:47:00,3.6, BH, EDT,2023-06-04 14:38:51
119,on,COC_FIRE_003,48.9046,-81.0934, 2023-06-01 19:41:00,80.0, OC, GMT,2023-06-04 14:38:51
120,pc,2023WB14,58.96,-113.29, 2023-05-31 01:32:46,15329.0, OC, MDT,2023-06-04 14:38:51
121,pc,2023WB12,58.1171,-112.644, 2023-05-31 01:08:52,10460.0, OC, MDT,2023-06-04 14:38:51
122,pc,2023WB11,59.2167,-113.423, 2023-05-30 23:53:22,6844.0, OC, MDT,2023-06-04 14:38:51
123,pc,2023WB10,58.7334,-111.507, 2023-05-30 21:13:40,369.0, OC, MDT,2023-06-04 14:38:51
124,pc,2023WB7,59.6748,-112.425, 2023-05-29 22:09:23,976.0, OC, MDT,2023-06-04 14:38:51
125,pc,2023WB9,58.8869,-113.232, 2023-05-29 21:07:31,100.0, OC, MDT,2023-06-04 14:38:51
126,pc,2023WB8,58.9604,-112.99, 2023-05-29 19:03:21,1480.0, OC, MDT,2023-06-04 14:38:51
127,pc,2023WB4,58.3837,-112.247, 2023-05-28 21:44:23,145.0, OC, MDT,2023-06-04 14:38:51
128,pc,2023WB3,58.2736,-112.839, 2023-05-28 20:30:43,4193.0, OC, MDT,2023-06-04 14:38:51
129,pc,2023WB2,59.3952,-112.452, 2023-05-28 20:27:16,5000.0, OC, MDT,2023-06-04 14:38:51
130,bc,2023-V30293,50.0628,-123.331, 2023-05-13 23:33:00,38.0, UC, PDT,2023-06-04 14:38:51
131,pc,2023WB6,59.7478,-112.071, 2023-05-28 06:19:35,0.2, OC, MDT,2023-06-04 14:38:51
132,pc,2023WB5,59.7391,-112.058, 2023-05-28 06:17:28,0.2, OC, MDT,2023-06-04 14:38:51
133,pc,2023WB1,58.6371,-114.002, 2023-05-16 22:51:58,15511.0, OC, MDT,2023-06-04 14:38:51
134,qc,224,47.9753,-75.2783, 2023-06-01 17:30:00,400.0, OC, EDT,2023-06-04 14:38:51
135,qc,231,49.5442,-75.9378, 2023-06-01 20:02:00,0.1, UC, EDT,2023-06-04 14:38:51
136,qc,264,48.7808,-76.1764, 2023-06-01 21:06:00,30.0, OC, EDT,2023-06-04 14:38:51
137,qc,272,47.6158,-75.7867, 2023-06-01 19:36:00,5.2, OC, EDT,2023-06-04 14:38:51
138,qc,274,49.5083,-75.2878, 2023-06-01 20:52:00,1.0, OC, EDT,2023-06-04 14:38:51
139,qc,277,49.5208,-72.6058, 2023-06-01 19:20:00,564.1, OC, EDT,2023-06-04 14:38:51
140,qc,278,48.7689,-76.0056, 2023-06-01 20:50:00,0.0, OC, EDT,2023-06-04 14:38:51
141,qc,284,49.3397,-72.4072, 2023-06-01 22:00:00,4.0, OC, EDT,2023-06-04 14:38:51
142,qc,287,49.4581,-72.5764, 2023-06-01 22:00:00,0.0, OC, EDT,2023-06-04 14:38:51
143,nb,62123,46.3747,-65.3221, 2023-06-01 17:47:33,2.0, BH, ADT,2023-06-04 14:38:51
144,qc,268,48.5128,-76.0481, 2023-06-01 21:01:00,4.0, OC, EDT,2023-06-04 14:38:51
145,qc,311,48.8122,-76.2692, 2023-06-01 22:19:00,0.0, OC, EDT,2023-06-04 14:38:51
146,qc,316,47.5819,-73.9175, 2023-06-01 22:00:00,0.1, OC, EDT,2023-06-04 14:38:51
147,qc,317,48.0469,-76.0389, 2023-06-02 00:31:00,0.0, OC, EDT,2023-06-04 14:38:51
148,qc,258,48.855,-76.0808, 2023-06-01 21:36:00,2.4, OC, EDT,2023-06-04 14:38:51
149,qc,304,48.6722,-76.2228, 2023-06-01 23:57:00,0.0, OC, EDT,2023-06-04 14:38:51
150,qc,218,53.0506,-75.3258, 2023-05-27 19:43:00,1043.2, OC, EDT,2023-06-04 14:38:51
151,qc,291,50.0686,-72.1786, 2023-06-01 22:00:00,0.3, BH, EDT,2023-06-04 14:38:51
152,qc,285,47.5281,-72.71, 2023-06-01 20:00:00,0.4, UC, EDT,2023-06-04 14:38:51
153,sk,23LA-WISTIGO,55.2572,-106.375, 2023-05-11 17:27:38,65662.0, OC, CST,2023-06-04 14:38:51
154,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,23767.0, BH, MDT,2023-06-04 14:38:51
155,pc,2023JA1,53.0511,-118.147, ,5.0, UC, MDT,2023-06-04 14:38:51
156,bc,2023-G30534,52.1454,-119.183, 2023-05-30 18:05:00,0.01, UC, PDT,2023-06-04 14:38:51
157,qc,241,49.3417,-72.4058, 2023-06-01 20:00:00,6.0, OC, EDT,2023-06-04 14:38:51
158,qc,260,48.7672,-76.0111, 2023-06-01 21:37:00,3.5, OC, EDT,2023-06-04 14:38:51
159,qc,216,49.7825,-74.4847, 2023-05-31 19:00:00,17.6, UC, EDT,2023-06-04 14:38:51
160,bc,2023-V80320,50.6116,-125.565, 2023-05-15 19:34:00,10.0, UC, PDT,2023-06-04 14:38:51
161,nt,SS010-23,60.1188,-111.076, 2023-05-31 21:54:00,6.0, UC, MDT,2023-06-04 14:38:51
162,qc,300,48.8497,-79.5219, 2023-06-01 20:20:00,10.2, OC, EDT,2023-06-04 14:38:51
163,ak,Barley Way,63.9789,-145.35, 2023-05-20 00:00:00,125.49, Unstaffed/Contained,,2023-06-04 14:38:51
164,on,RED_FIRE_008,51.5706,-93.8938, 2023-05-31 12:00:00,3.6, UC, GMT,2023-06-04 14:38:51
165,ns,09-013-2023,44.7317,-63.7193, 2023-05-30 20:00:00,4.0, BH, ADT,2023-06-04 14:38:51
166,yt,2023WL003,60.46,-125.972, 2023-06-02 16:27:00,400.0, OC, PDT,2023-06-04 14:38:51
167,on,WAW_FIRE_002,48.615,-85.371, 2023-05-26 20:51:00,105.0, BH, GMT,2023-06-04 14:38:51
168,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,208.46, OC, PDT,2023-06-04 14:38:51
169,bc,2023-R10507,53.9413,-126.074, 2023-05-27 21:47:00,82.0, UC, PDT,2023-06-04 14:38:51
170,qc,249,49.3578,-71.0489, 2023-06-01 20:00:00,27.1, OC, EDT,2023-06-04 14:38:51
171,sk,23LX-PAWR03,55.2417,-109.689, 2023-05-16 13:30:17,8075.8, OC, CST,2023-06-04 14:38:51
172,nb,62062,46.5316,-64.9574, 2023-05-31 17:38:31,4.0, BH, ADT,2023-06-04 14:38:51
173,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,600.0, OC, GMT,2023-06-04 14:38:51
174,nb,62202,46.5159,-67.7471, 2023-06-02 16:06:08,0.1, BH, ADT,2023-06-04 14:38:51
175,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,87665.0, OC, MDT,2023-06-04 14:38:51
176,sk,23LA-SHARP,55.4241,-105.122, 2023-05-19 13:48:02,20657.0, OC, CST,2023-06-04 14:38:51
177,qc,262,48.8231,-76.0328, 2023-06-01 21:37:00,0.4, OC, EDT,2023-06-04 14:38:51
178,qc,309,48.7808,-76.2869, 2023-06-01 22:20:00,768.4, OC, EDT,2023-06-04 14:38:51
179,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,1756.0, BH, MDT,2023-06-04 14:38:51
180,bc,2023-V50556,49.8459,-124.373, 2023-06-01 14:25:00,1.01, UC, PDT,2023-06-04 14:38:51
181,on,COC_FIRE_006,48.9088,-80.3046, 2023-06-02 20:40:00,1000.0, OC, GMT,2023-06-04 14:38:51
182,sk,23DB-KPIR02,54.8537,-103.39, 2023-05-18 15:13:07,9213.0, UC, CST,2023-06-04 14:38:51
183,on,KLK_FIRE_003,48.3277,-80.3031, 2023-06-01 16:20:00,2.0, UC, GMT,2023-06-04 14:38:51
184,ab,MWF-028-2023,57.0847,-112.474, 2023-06-01 19:30:00,4.36, UC, MDT,2023-06-04 14:38:51
185,qc,367,50.6572,-74.1342, 2023-06-02 23:50:00,4500.0, OC, EDT,2023-06-04 14:38:51
186,qc,368,50.4833,-74.2783, 2023-06-02 21:00:00,3600.0, OC, EDT,2023-06-04 14:38:51
187,nb,62126,46.429,-65.1525, 2023-06-01 19:09:05,1.0, BH, ADT,2023-06-04 14:38:51
188,qc,202,47.3397,-73.7817, 2023-05-30 17:00:00,61.8, UC, EDT,2023-06-04 14:38:51
189,qc,222,49.0603,-76.1283, 2023-06-01 03:35:00,900.0, OC, EDT,2023-06-04 14:38:51
190,qc,307,49.4628,-76.1267, 2023-06-01 23:19:00,0.0, BH, EDT,2023-06-04 14:38:51
191,qc,315,48.8014,-77.2322, 2023-06-01 23:13:00,0.5, BH, EDT,2023-06-04 14:38:51
192,bc,2023-C30572,52.6924,-120.486, 2023-06-03 00:28:00,10.0, OC, PDT,2023-06-04 14:38:51
193,bc,2023-C30573,52.6856,-120.464, 2023-06-03 00:35:00,0.01, OC, PDT,2023-06-04 14:38:51
194,sk,23BN-VOLD,55.8379,-109.774, 2023-06-02 16:41:36,4125.0, OC, CST,2023-06-04 14:38:51
195,qc,263,49.5747,-69.7458, 2023-06-01 19:40:00,0.0, OC, EDT,2023-06-04 14:38:51
196,qc,267,49.565,-69.7389, 2023-06-01 20:29:00,0.9, OC, EDT,2023-06-04 14:38:51
197,qc,269,49.4986,-69.8753, 2023-06-01 20:19:00,0.0, OC, EDT,2023-06-04 14:38:51
198,qc,325,49.3711,-77.0447, 2023-06-02 01:00:00,0.0, BH, EDT,2023-06-04 14:38:51
199,nb,61887,45.6622,-66.5871, 2023-05-28 22:47:20,32.0, BH, ADT,2023-06-04 14:38:51
200,qc,244,48.3839,-76.6317, 2023-06-01 20:18:00,0.0, OC, EDT,2023-06-04 14:38:51
201,qc,245,48.4708,-76.8569, 2023-06-01 19:50:00,0.9, OC, EDT,2023-06-04 14:38:51
202,qc,353,49.8558,-70.0192, 2023-06-01 19:30:00,217.1, OC, EDT,2023-06-04 14:38:51
203,qc,289,49.4267,-76.5142, 2023-06-01 20:19:00,28.0, OC, EDT,2023-06-04 14:38:51
204,qc,279,50.7486,-70.1975, 2023-06-01 21:00:00,145.7, OC, EDT,2023-06-04 14:38:51
205,qc,370,49.2325,-75.31, 2023-06-03 11:27:00,0.0, OC, EDT,2023-06-04 14:38:51
206,qc,371,49.1428,-75.1894, 2023-06-03 11:29:00,4.0, OC, EDT,2023-06-04 14:38:51
207,qc,372,48.7817,-75.2447, 2023-06-03 11:33:00,0.0, OC, EDT,2023-06-04 14:38:51
208,qc,373,48.8433,-75.1025, 2023-06-03 11:34:00,0.0, OC, EDT,2023-06-04 14:38:51
209,qc,376,48.9044,-75.8253, 2023-06-03 12:34:00,0.0, OC, EDT,2023-06-04 14:38:51
210,bc,2023-R50575,54.5262,-128.714, 2023-06-03 03:04:00,0.2, BH, PDT,2023-06-04 14:38:51
211,qc,329,48.8453,-70.4742, 2023-06-02 03:00:00,0.1, OC, EDT,2023-06-04 14:38:51
212,qc,369,49.1686,-75.6703, 2023-06-03 11:27:00,0.0, OC, EDT,2023-06-04 14:38:51
213,qc,306,50.7044,-70.7317, 2023-06-01 20:00:00,242.5, OC, EDT,2023-06-04 14:38:51
214,qc,271,50.2925,-70.5722, ,17.0, OC, EDT,2023-06-04 14:38:51
215,qc,346,46.8397,-76.9475, 2023-01-07 01:20:00,61.0, OC, EDT,2023-06-04 14:38:51
216,qc,299,49.2889,-72.4139, 2023-06-01 19:30:00,5682.0, OC, EDT,2023-06-04 14:38:51
217,qc,337,46.5953,-77.3606, 2023-06-02 00:03:00,700.0, OC, EDT,2023-06-04 14:38:51
218,qc,364,49.7397,-77.7542, 2023-06-03 00:15:00,0.4, UC, EDT,2023-06-04 14:38:51
219,on,TIM_FIRE_006,48.4509,-81.5335, 2023-05-31 21:06:00,8.5, UC, GMT,2023-06-04 14:38:51
220,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,94408.5, OC, MDT,2023-06-04 14:38:51
221,ns,09-011-2023,44.7233,-63.8765, 2023-05-28 20:00:00,950.0, BH, ADT,2023-06-04 14:38:51
222,ns,04-022-2023,43.6089,-65.7526, 2023-05-30 00:00:00,163.0, BH, ADT,2023-06-04 14:38:51
223,ns,03-012-2023,43.7384,-65.2876, 2023-05-31 20:00:00,114.0, BH, ADT,2023-06-04 14:38:51
224,qc,310,48.9708,-69.1436, 2023-06-01 22:35:00,0.5, UC, EDT,2023-06-04 14:38:51
225,qc,290,49.3819,-72.4933, 2023-06-01 22:00:00,0.0, OC, EDT,2023-06-04 14:38:51
226,on,RED_FIRE_005,53.4689,-93.2176, 2023-05-25 16:20:00,12742.4, OC, GMT,2023-06-04 14:38:51
227,qc,347,48.7261,-79.175, 2023-06-02 00:46:00,2.3, UC, EDT,2023-06-04 14:38:51
228,qc,365,48.3983,-74.8239, 2023-06-02 20:17:00,50.0, OC, EDT,2023-06-04 14:38:51
229,qc,393,48.0522,-74.0336, 2023-06-03 20:00:00,0.0, OC, EDT,2023-06-04 14:38:51
230,on,COC_FIRE_002,49.0354,-80.9308, 2023-06-01 18:41:00,0.4, UC, GMT,2023-06-04 14:38:51
231,qc,236,49.3775,-72.0669, 2023-06-01 19:45:00,5000.0, OC, EDT,2023-06-04 14:38:51
232,qc,251,48.8069,-77.2967, 2023-06-01 20:40:00,33.0, OC, EDT,2023-06-04 14:38:51
